"tranportador_atrasou","PALLETS","troca_ordem","troc_h_carga","troc_h_descarga","troc_recurso","recurso_extra","isca","retorno","possui_prioridade","numero_acessos","numero_de_macros","numero_manutencao","ultimo_odometro_dia","GR_JORNADA","CIDADE_OPERACO","OPERACAO","ERAS_DESCRICAO","IDADE_CAVALO","IDADE_CARRETA","MARCA_CAVALO","MARCA_CARRETA","numero_paradas_proibidas","VIAG_VALOR_CARGA","VIAG_PESO_TOTAL","VIAG_DISTANCIA","delta_inicio_cadastro","delta_fim_inicio","numero_paradas.rast","numero_paradas.gris"
"1",28,"0","0","0","0","0","0","0","1",1,12,1,35598,"1","BTM","OP MINAS","NV FROTA",5,4,"MERCEDES-BENZ","FACCHINI",0,42686.83,34465.6,223.89,1.52527777777778,17.325,3,1
"1",28,"0","0","0","0","0","0","0","1",1,24,0,89132,"1","BTM","OP MINAS","NV FROTA",1,6,"DAF","FACCHINI",0,8190,19500,82.84,1.40527777777778,0.909722222222222,3,3
"1",28,"0","0","0","0","0","0","0","1",1,15,1,131157,"1","BTM","OP MINAS","NV FROTA",2,5,"DAF","FACCHINI",0,8190,19500,140.34,0.3975,3.33055555555556,2,3
"1",28,"0","0","0","0","0","0","0","1",1,24,0,89132,"1","BTM","OP MINAS","NV FROTA",1,6,"DAF","FACCHINI",0,7560,18000,47.5,7.32944444444444,7.96722222222222,3,1
"1",28,"0","0","0","0","0","0","0","1",1,18,0,470101,"1","BTM","OP MINAS","NV FROTA",5,4,"MERCEDES-BENZ","NOMA",0,65444.98,34931,267.9,1.17111111111111,5.90972222222222,3,2
"0",28,"0","0","0","1","0","0","0","1",2,27,0,190099,"1","CPG","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,126071.93,34932.58,267.9,7.29194444444444,13.6227777777778,7,2
"1",28,"0","0","0","0","0","0","0","1",3,22,0,109373712,"1","CPG","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,64020.97,29575.06,267.9,0.228055555555556,14.3936111111111,4,2
"1",28,"0","0","0","0","0","0","0","1",3,22,0,109373712,"1","CPG","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,41886.75,17945.55,267.79,2.395,8.91083333333333,4,2
"1",28,"0","0","0","0","0","0","0","0",2,28,0,196335,"1","CPG","CROSS","NV FROTA",1,6,"DAF","FACCHINI",0,96478.2,17224.31,333.02,1.23472222222222,5.415,7,3
"1",28,"0","0","0","0","0","0","0","0",2,24,0,198309,"1","CPG","CROSS","NV FROTA",1,4,"DAF","RANDON",0,120961.04,22931.87,333.02,1.21138888888889,21.8141666666667,5,3
"1",28,"0","0","0","0","0","0","0","0",1,24,4,284324,"1","CVL","SPOT","NV FROTA",2,7,"SCANIA","FACCHINI",2,67742.54,28104.96,1292.56,5.05138888888889,97.3488888888889,6,36
"1",28,"0","0","0","0","0","0","0","0",3,13,3,50953,"1","CVL","SPOT","NV FROTA",0,1,"SCANIA","FACCHINI",0,46652.26,30266.88,921.86,0.821388888888889,29.3325,1,34
"1",28,"0","0","0","0","0","0","0","0",1,15,0,161971,"1","CVL","SPOT","NV FROTA",2,1,"SCANIA","FACCHINI",0,75203.1,22169.7,1033.05,0.988611111111111,66.7755555555556,5,12
"1",28,"0","0","0","0","0","0","0","0",1,16,0,163283,"1","CVL","SPOT","NV FROTA",2,0,"DAF","FACCHINI",0,46652.26,30266.88,943.86,0.458888888888889,67.9911111111111,4,57
"1",28,"0","0","0","0","0","0","0","0",1,19,2,364534,"1","CVL","SPOT","NV FROTA",2,3,"SCANIA","FACCHINI",0,43319.95,28104.96,921.86,0.383888888888889,108.436666666667,4,34
"0",28,"0","0","0","0","0","0","0","0",3,32,0,169045,"1","MAR","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,63159.04,29624,326.97,1.06861111111111,18.2747222222222,6,10
"0",28,"0","0","0","0","0","0","0","1",2,31,0,351640,"1","MAR","CROSS","NV FROTA",2,7,"DAF","FACCHINI",0,63159.04,29624,322.53,8.90833333333333,98.3363888888889,5,4
"0",28,"0","0","0","0","0","0","0","1",2,26,2,347454,"1","MAR","CROSS","NV FROTA",2,0,"SCANIA","FACCHINI",0,63159.04,29624,326.97,0.819444444444444,18.3580555555556,6,10
"0",28,"0","0","0","0","0","0","0","1",1,25,1,436551,"1","MAR","CROSS","NV FROTA",5,4,"MERCEDES-BENZ","RANDON",0,63159.04,29624,322.53,1.35805555555556,70.3286111111111,2,4
"0",28,"0","0","0","0","0","0","0","1",1,24,3,147257,"1","CVL","SPOT","NV FROTA",2,3,"SCANIA","FACCHINI",0,58647.68,27508,322.53,1.39666666666667,21.4652777777778,7,4
"1",28,"0","0","0","0","0","0","0","0",2,22,0,122004,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,37346.4,34060,589.79,0.766944444444444,113.300833333333,7,30
"1",28,"0","0","0","0","0","0","0","0",1,10,0,424170,"1","BTM","OP MINAS","NV FROTA",5,2,"MERCEDES-BENZ","FACCHINI",0,238138.32,13521.51,453.63,1.57277777777778,62.6194444444444,3,7
"1",28,"0","0","0","0","0","0","0","0",1,12,0,527431,"1","CVL","SPOT","NV FROTA",4,1,"MERCEDES-BENZ","FACCHINI",0,89046,30600,354.33,1.05388888888889,131.441388888889,2,8
"1",28,"0","0","0","0","0","0","0","0",1,18,0,196315,"1","CVL","SPOT","NV FROTA",2,5,"SCANIA","FACCHINI",0,295830.76,33575.21,1035.6,0.223888888888889,86.7625,3,36
"1",28,"0","0","0","0","0","0","0","0",1,19,4,382812,"1","MGA","CROSS","NV FROTA",3,6,"SCANIA","FACCHINI",0,93120,24000,897.89,0.434722222222222,48.2477777777778,5,13
"1",26,"1","0","0","0","0","0","0","0",1,15,1,138478,"1","CVL","SPOT","NV FROTA",2,0,"DAF","FACCHINI",0,211380,25844,869.91,0.534444444444444,68.3647222222222,4,26
"1",28,"1","0","0","0","0","0","0","0",2,11,3,490311,"1","CVL","SPOT","NV FROTA",5,6,"MERCEDES-BENZ","FACCHINI",0,208535,27092.65,761.43,0.0941666666666667,85.2988888888889,0,13
"1",28,"1","0","0","0","0","0","0","0",1,13,2,217819,"1","CVL","SPOT","NV FROTA",2,0,"DAF","FACCHINI",0,204765.78,28807.24,627.16,6.45805555555556,60.0927777777778,3,11
"1",28,"0","0","0","0","0","0","0","0",2,14,0,452235,"1","CVL","SPOT","NV FROTA",3,3,"SCANIA","FACCHINI",0,228983.9,27928.32,583.64,0.623055555555556,33.6902777777778,5,8
"1",28,"0","0","0","0","0","0","0","0",1,13,2,445257,"1","CVL","SPOT","NV FROTA",4,2,"DAF","FACCHINI",0,241963.3,27928.32,794.82,0.244444444444444,29.6775,3,13
"0",28,"0","0","0","0","0","0","0","0",1,17,5,74299,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,97910.32,25057.76,507.64,1.15277777777778,24.8672222222222,6,4
"1",28,"0","0","0","0","0","1","0","0",1,11,0,429199,"1","PG","DEDICADO","ALTO",5,6,"DAF","FACCHINI",0,123368.55,31625.36,526.28,1.35861111111111,70.9719444444444,2,36
"1",28,"0","0","0","0","0","1","0","0",1,14,0,324932,"1","PG","DEDICADO","ALTO",4,3,"DAF","FACCHINI",0,209197.28,32553.56,553.02,1.08111111111111,73.4608333333333,4,38
"0",28,"0","0","0","0","0","1","0","0",1,18,0,151715,"1","PG","DEDICADO","ALTO",2,2,"DAF","FACCHINI",0,123368.55,31625.36,526.28,8.04638888888889,67.3352777777778,2,36
"1",28,"0","0","0","0","0","1","0","0",1,14,0,499229,"1","PG","DEDICADO","ALTO",6,3,"DAF","FACCHINI",0,217096.12,31442.64,553.02,0.344444444444444,98.2302777777778,2,38
"0",28,"0","0","0","0","0","1","0","0",1,13,0,394416,"1","PG","DEDICADO","ALTO",4,2,"DAF","FACCHINI",0,209276.7,32553.56,589.51,0.321111111111111,74.1672222222222,3,35
"1",28,"0","1","0","0","0","1","0","0",1,12,0,396641,"1","PG","DEDICADO","ALTO",4,2,"DAF","FACCHINI",0,234192.7,31397.07,511.57,0.499722222222222,75.0655555555556,3,32
"1",26,"0","0","0","0","0","0","0","0",2,12,1,397117,"1","MAR","CROSS","NV FROTA",5,12,"MERCEDES-BENZ","RANDON",0,72196.94,26344.2,166.84,0.5275,11.1030555555556,2,6
"1",26,"0","0","0","0","0","0","0","0",4,32,0,163501,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,47656.8,26490,166.84,0.358611111111111,11.2558333333333,3,6
"1",26,"0","0","0","0","0","0","0","0",3,25,3,464817,"0","MAR","CROSS","NV FROTA",4,2,"MERCEDES-BENZ","FACCHINI",0,119700.01,32205,166.84,1.58972222222222,16.0211111111111,3,6
"1",26.028,"0","0","0","0","0","0","0","1",1,27,0,429103,"1","CTA","CROSS","NV FROTA",3,2,"SCANIA","FACCHINI",0,52235.52,34991.73,41.83,0.203888888888889,0.647222222222222,1,10
"1",27.437,"0","0","0","0","0","0","0","1",1,15,0,462598,"1","MAR","CROSS","NV FROTA",6,5,"DAF","FACCHINI",0,237631.16,31730.62,41.83,0.363333333333333,1.92888888888889,0,10
"0",26,"0","0","0","0","0","0","0","0",2,44,0,220326,"1","CTA","CROSS","NV FROTA",3,5,"SCANIA","FACCHINI",0,85481.64,33985.12,41.83,0.8075,2.99388888888889,3,10
"0",30,"0","0","0","0","0","0","0","1",1,27,0,429103,"1","CTA","CROSS","NV FROTA",3,2,"SCANIA","FACCHINI",0,71581.92,30000,25.58,0.137777777777778,30.8683333333333,1,1
"1",28,"0","0","0","0","0","0","0","0",2,44,0,220326,"1","CTA","CROSS","NV FROTA",3,5,"SCANIA","FACCHINI",0,191700.09,30040.4,50.41,0.114722222222222,1.53861111111111,3,10
"1",28,"0","0","0","0","0","0","0","1",1,27,0,429103,"1","CTA","CROSS","NV FROTA",3,2,"SCANIA","FACCHINI",0,100494.77,29942.27,50.41,0.323055555555556,4.06222222222222,1,10
"1",28,"0","0","0","0","0","0","0","1",1,15,0,462598,"1","MAR","CROSS","NV FROTA",6,5,"DAF","FACCHINI",0,65177.54,32040.6,50.41,0.581944444444444,0.514166666666667,0,10
"0",27.179,"0","0","0","0","0","0","0","1",2,44,0,220326,"1","CTA","CROSS","NV FROTA",3,5,"SCANIA","FACCHINI",0,185681.14,29751.22,50.41,0.111666666666667,3.78638888888889,3,10
"0",28,"0","0","0","0","0","0","0","1",2,44,0,220326,"1","CTA","CROSS","NV FROTA",3,5,"SCANIA","FACCHINI",0,30784.2,15760,50.41,0.181944444444444,36.7830555555556,3,10
"1",26,"0","0","0","0","0","0","0","1",1,18,1,483952,"1","MGA","CROSS","NV FROTA",5,3,"MERCEDES-BENZ","FACCHINI",0,38014.73,34931,95.63,0.346388888888889,2.48722222222222,2,4
"1",26,"0","0","0","0","0","0","0","1",2,14,0,339309,"1","CVL","SPOT","NV FROTA",3,12,"SCANIA","RANDON",0,38014.73,34931,95.63,0.289166666666667,3.61638888888889,1,4
"1",26,"0","0","0","0","0","0","0","1",2,21,1,108996,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,43551.3,33683,95.63,0.385555555555556,20.93,4,4
"1",26,"0","0","0","0","0","0","0","1",2,14,1,313459,"1","CVL","SPOT","NV FROTA",2,8,"SCANIA","FACCHINI",0,53861.42,34931,95.63,11.1463888888889,3.24833333333333,2,4
"0",26,"0","0","0","0","0","0","0","1",1,18,1,483952,"1","MGA","CROSS","NV FROTA",5,3,"MERCEDES-BENZ","FACCHINI",0,34967.89,27508,96.57,1.21083333333333,21.2127777777778,2,4
"0",27.072,"0","0","0","0","0","0","0","1",2,29,0,148357,"1","MAR","SPOT","NV FROTA",1,5,"SCANIA","FACCHINI",0,61426.45,31867.53,197.9,0.1275,0.266111111111111,5,6
"1",27,"0","0","0","0","0","0","0","1",3,28,1,164068,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,58643.43,30638.72,197.9,0.118055555555556,3.98027777777778,5,6
"0",28,"0","0","0","0","0","0","0","1",2,35,0,174388,"1","MAR","CROSS","NV FROTA",1,6,"SCANIA","FACCHINI",0,108361.08,29913,205.96,0.101388888888889,5.62361111111111,8,4
"0",28,"0","0","0","0","0","0","0","1",2,32,0,157828,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,83192.29,34848.8,197.9,0.306388888888889,6.15388888888889,6,6
"1",28,"0","0","0","0","0","0","0","1",1,21,4,126479,"1","MAR","CROSS","NV FROTA",1,3,"DAF","FACCHINI",0,116696.55,32214,205.96,0.329166666666667,7.5475,4,4
"0",28,"0","0","1","0","0","0","0","1",2,26,0,169792,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,116696.55,32214,205.96,0.514722222222222,3.61722222222222,3,4
"0",26,"0","0","0","0","0","0","0","1",2,28,0,177465,"1","MAR","CROSS","NV FROTA",1,8,"DAF","FACCHINI",0,46138.87,34806.2,205.96,0.395833333333333,5.99611111111111,4,4
"1",27.91,"0","0","0","0","0","0","0","1",2,42,2,162615,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,102036.7,32612.36,184.43,0.09,3.77972222222222,7,2
"1",28,"0","0","0","0","0","0","0","1",2,35,0,172592,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,100145.62,27812,175.09,0.125555555555556,4.78777777777778,8,4
"1",28,"0","0","0","0","0","0","0","1",1,13,0,485014,"1","CVL","SPOT","NV FROTA",5,5,"MERCEDES-BENZ","FACCHINI",0,108361.08,29913,311.18,0.920277777777778,25.2230555555556,3,12
"0",28,"0","0","0","0","0","0","0","1",2,37,0,146755,"1","MAR","CROSS","NV FROTA",1,7,"DAF","FACCHINI",0,116696.55,32214,175.09,0.174444444444444,4.97638888888889,8,4
"0",26,"0","0","0","0","0","0","0","1",3,35,1,161629,"1","MAR","CROSS","NV FROTA",1,0,"DAF","FACCHINI",0,46138.87,34806.2,205.96,1.04388888888889,3.775,7,4
"1",28,"0","0","0","0","0","0","0","1",1,14,1,74690,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,116696.55,32214,311.18,0.709444444444444,21.8613888888889,4,12
"1",28,"0","0","0","0","1","0","0","0",1,21,2,434659,"1","CVL","SPOT","NV FROTA",3,5,"SCANIA","FACCHINI",0,85682.95,34956.44,205.96,0.467777777777778,43.9988888888889,5,4
"1",28,"0","0","0","0","0","0","0","1",2,29,0,148357,"1","MAR","SPOT","NV FROTA",1,5,"SCANIA","FACCHINI",0,82386.4,30790.66,197.9,0.5675,39.1008333333333,5,6
"0",28,"0","1","0","0","0","0","0","1",1,15,0,170422,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,84547.67,31695.12,175.09,0.361111111111111,46.4911111111111,2,4
"0",28,"0","0","0","0","1","0","0","0",2,20,0,351598,"1","CVL","SPOT","NV FROTA",3,4,"SCANIA","RANDON",0,88601.73,34721.36,205.96,3.04361111111111,39.3166666666667,2,4
"0",28,"0","0","0","1","0","0","0","1",4,33,0,130097,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,99013.84,31994.9,578.63,0.606111111111111,25.3330555555556,5,28
"1",26,"0","0","0","0","0","0","0","1",2,20,0,351598,"1","CVL","SPOT","NV FROTA",3,4,"SCANIA","RANDON",0,96358.16,23584.64,205.96,0.532777777777778,6.78916666666667,2,4
"0",28,"0","0","0","0","0","0","0","1",2,29,0,148357,"1","MAR","SPOT","NV FROTA",1,5,"SCANIA","FACCHINI",0,27668.5,12696.5,194.32,2.59027777777778,5.53055555555556,5,6
"1",28,"0","0","0","0","0","0","0","1",2,35,0,172592,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,50600,18560,175.06,0.249444444444444,32.3333333333333,8,4
"1",28,"0","0","0","0","0","0","0","1",2,37,0,146755,"1","MAR","CROSS","NV FROTA",1,7,"DAF","FACCHINI",0,12600,21000,175.06,0.378888888888889,38.0472222222222,8,4
"1",28,"0","0","0","0","0","0","0","1",1,15,0,170422,"1","MAR","SPOT","NV FROTA",1,5,"DAF","FACCHINI",0,73546.05,7107.65,206.25,0.227777777777778,4.33611111111111,2,4
"0",28,"0","0","0","0","0","0","0","1",2,28,0,177465,"1","MAR","CROSS","NV FROTA",1,8,"DAF","FACCHINI",0,73346,6006,206.25,0.793333333333333,2.94777777777778,4,4
"1",28,"0","0","0","0","0","0","0","1",2,42,2,162615,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,63863.26,6126.47,186.43,1.17,54.1944444444444,7,2
"1",28,"0","0","0","0","0","0","0","0",1,14,1,152677,"1","MAR","SPOT","NV FROTA",3,12,"DAF","RANDON",0,395919.71,42867.2,1255.94,0.518888888888889,78.7272222222222,4,42
"1",28,"0","0","0","0","0","0","0","0",1,13,3,117506,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,148288.38,33688.26,1255.94,3.49888888888889,49.4219444444444,4,42
"1",28,"0","0","0","0","0","0","0","1",2,17,0,503040,"1","CVL","SPOT","NV FROTA",6,6,"DAF","FACCHINI",0,35599.2,18179.2,1052.87,2.76111111111111,75.425,3,30
"1",28,"0","0","0","0","0","0","0","0",2,15,0,113965,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,148428.38,33688.26,1011.91,0.459722222222222,45.1891666666667,3,35
"1",28,"0","0","0","0","0","0","0","1",2,17,1,159965,"1","BTM","OP MINAS","NV FROTA",1,6,"DAF","FACCHINI",0,61362.78,30523.8,58.24,0.834722222222222,2.54722222222222,2,1
"1",28,"0","0","0","0","0","0","0","1",1,9,0,149744,"1","BTM","OP MINAS","NV FROTA",2,2,"DAF","FACCHINI",0,51790.49,33255.55,319.25,1.15138888888889,66.6777777777778,1,7
"1",28,"0","0","0","0","0","0","0","1",2,10,3,89247,"1","BTM","OP MINAS","NV FROTA",1,6,"DAF","FACCHINI",0,50931.23,34465.6,223.89,2.85111111111111,52.0208333333333,0,1
"1",28,"0","0","0","0","0","0","0","1",1,21,0,139216,"1","BTM","OP MINAS","NV FROTA",2,6,"DAF","FACCHINI",0,49757.4,33329.15,223.89,1.06,52.2855555555556,0,1
"1",28,"0","0","0","0","0","0","0","1",2,11,0,431744,"1","BTM","OP MINAS","NV FROTA",4,5,"MERCEDES-BENZ","FACCHINI",0,50931.23,34465.6,141.51,1.25166666666667,45.2761111111111,2,3
"1",28,"0","0","0","0","0","0","0","1",2,9,1,177750,"1","BTM","OP MINAS","NV FROTA",2,12,"DAF","RANDON",0,50931.23,34465.6,46.65,2.0475,62.0544444444444,2,1
"1",28,"0","0","0","0","0","0","0","1",1,13,0,199443,"1","BTM","OP MINAS","NV FROTA",2,2,"SCANIA","FACCHINI",0,51061.23,34465.6,319.25,0.671944444444444,48.1833333333333,1,7
"0",28,"0","0","0","1","0","0","0","1",1,15,1,131274,"1","BTM","OP MINAS","NV FROTA",2,5,"DAF","FACCHINI",0,55043.59,32516.78,74.03,1.28777777777778,2.61805555555556,2,3
"1",28,"0","0","0","0","0","0","0","1",1,13,0,199443,"1","BTM","OP MINAS","NV FROTA",2,2,"SCANIA","FACCHINI",0,28561,5577,140.34,0.274166666666667,4.38888888888889,1,3
"0",28,"0","0","0","0","0","0","0","1",2,17,1,159965,"1","BTM","OP MINAS","NV FROTA",1,6,"DAF","FACCHINI",0,8190,19500,47.5,0.725555555555556,49.4861111111111,2,1
"1",28,"0","0","0","0","0","0","0","1",2,36,0,191006,"1","CPG","CROSS","NV FROTA",1,2,"DAF","FACCHINI",0,161985.21,35581.44,267.9,0.601388888888889,8.63444444444444,10,2
"1",28,"0","0","0","0","0","0","0","1",2,25,0,109374213,"1","CPG","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,189896.72,33899.87,267.9,0.518333333333333,45.7263888888889,5,2
"1",28,"0","0","1","0","0","0","0","1",1,20,0,113758,"1","CVL","SPOT","NV FROTA",1,2,"SCANIA","FACCHINI",0,52374.26,34807,267.9,0.110555555555556,5.05055555555556,3,2
"1",28,"0","0","1","0","0","0","0","1",1,17,0,102408,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,104416.83,32235.22,267.9,0.968888888888889,14.0036111111111,2,2
"1",28,"0","0","1","0","0","0","0","1",1,17,0,102408,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,25541.76,17817.68,267.79,1.62777777777778,43.1011111111111,2,2
"1",28,"0","0","0","0","0","0","0","0",2,26,0,198994,"1","CPG","CROSS","NV FROTA",1,4,"DAF","RANDON",0,129110.35,25328.45,333.02,2.87888888888889,47.1588888888889,7,3
"0",28,"0","0","0","1","0","0","0","0",1,17,1,88472,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,67590.82,30034.02,1259.55,6.43944444444444,37.3575,2,17
"1",28,"0","0","1","0","0","0","0","1",2,32,0,157828,"1","MAR","CROSS","NV FROTA",1,5,"DAF","FACCHINI",0,44796.64,32205.6,315.49,0.6575,48.3891666666667,6,8
"0",28,"0","0","0","0","1","0","0","0",1,21,4,126479,"1","MAR","CROSS","NV FROTA",1,3,"DAF","FACCHINI",0,57890.56,29624,230.1,10.3888888888889,28.9875,4,3
"1",28,"0","0","0","0","0","0","0","1",1,16,0,423246,"1","CVL","SPOT","NV FROTA",5,6,"DAF","FACCHINI",0,58647.68,27508,322.53,0.436666666666667,8.30222222222222,2,4
"1",28,"0","0","0","0","0","0","0","1",1,18,6,389523,"1","CVL","SPOT","NV FROTA",3,5,"SCANIA","FACCHINI",0,360858.46,31694,490.51,0.420555555555556,66.2858333333333,5,14
"1",28,"0","0","0","0","0","0","0","0",2,11,1,206864,"1","CVL","SPOT","NV FROTA",2,5,"SCANIA","FACCHINI",0,87680,32205.31,1231.26,0.311944444444444,130.201666666667,2,11
"1",28,"0","0","0","0","0","0","0","0",1,10,0,274171,"1","CVL","SPOT","NV FROTA",2,3,"SCANIA","FACCHINI",0,120000,30100,419.15,0.247777777777778,69.2333333333333,2,7
"0",24,"1","0","0","0","0","0","0","0",2,23,0,224657,"1","CVL","SPOT","NV FROTA",2,4,"SCANIA","FACCHINI",0,81600,30072,482.14,0.0788888888888889,70.3830555555556,6,12
"1",24,"1","0","0","0","0","0","0","0",1,25,0,424824,"1","CVL","SPOT","NV FROTA",4,1,"DAF","FACCHINI",0,82920,30240,443.77,0.165277777777778,42.5808333333333,6,18
"1",24,"1","0","0","0","0","0","0","0",2,13,0,423579,"1","CVL","SPOT","NV FROTA",4,2,"MERCEDES-BENZ","FACCHINI",0,122562.28,25985.9,750.74,3.36166666666667,60.8275,1,14
"1",28,"1","0","0","0","0","0","0","0",2,9,0,52624,"1","CVL","SPOT","NV FROTA",0,1,"SCANIA","FACCHINI",0,199155.6,30376.08,983.62,0.881944444444444,50.3688888888889,1,26
"1",28,"0","0","0","0","0","1","0","0",1,16,0,499190,"1","PG","DEDICADO","ALTO",6,5,"DAF","FACCHINI",0,336000.84,27001.8,578.39,0.428611111111111,64.2141666666667,3,35
"0",28,"0","0","0","0","0","1","0","0",1,16,0,84777,"1","PG","DEDICADO","ALTO",1,6,"DAF","FACCHINI",0,142075.06,32553.56,526.28,1.02111111111111,65.9741666666667,2,36
"1",28,"0","0","0","0","0","0","0","0",1,16,0,301444,"1","PG","CROSS","ALTO",4,7,"DAF","FACCHINI",0,361487.64,31557.1,232.59,0.815555555555556,41.8119444444444,2,10
"0",28,"0","0","0","0","0","1","0","0",1,15,0,155517,"1","PG","DEDICADO","ALTO",2,6,"DAF","FACCHINI",0,142075.06,32553.56,526.28,0.996666666666667,62.4772222222222,1,36
"1",28,"0","0","0","0","0","1","0","0",1,15,0,508387,"1","PG","DEDICADO","ALTO",6,3,"DAF","FACCHINI",0,140168.95,32553.56,458.96,6.13055555555556,85.2066666666667,4,11
"1",28,"0","0","0","0","0","1","0","0",1,14,0,313688,"1","PG","DEDICADO","ALTO",4,3,"DAF","FACCHINI",0,140168.95,32553.56,458.96,1.11777777777778,87.1841666666667,2,11
"1",26,"0","0","0","0","0","0","0","1",1,6,0,54149,"1","CVL","SPOT","NV FROTA",0,8,"SCANIA","FACCHINI",0,43551.3,33683,95.63,0.294444444444444,6.84777777777778,0,4
"1",26,"0","0","0","0","0","0","0","1",1,7,1,57575,"1","CVL","SPOT","NV FROTA",0,1,"SCANIA","FACCHINI",0,85551.51,22166.56,95.63,0.351111111111111,7.35138888888889,1,4
"1",26,"0","0","0","0","0","0","0","1",1,5,0,469231,"1","CVL","SPOT","NV FROTA",6,5,"DAF","FACCHINI",0,38014.73,34931,95.63,1.73333333333333,6.12333333333333,0,4
"1",26,"0","0","0","0","0","0","0","1",1,7,0,116453,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,85551.51,22166.56,95.63,1.68138888888889,6.38833333333333,1,4
"1",26,"0","0","0","0","0","0","0","1",1,4,0,52190,"1","CVL","SPOT","NV FROTA",0,1,"SCANIA","FACCHINI",0,73684.38,26379.6,95.63,0.980833333333333,6.67222222222222,0,4
"0",26,"0","0","0","0","0","0","0","1",1,6,0,54149,"1","CVL","SPOT","NV FROTA",0,8,"SCANIA","FACCHINI",0,73667.64,29330.6,95.63,1.17111111111111,28.0375,0,4
"0",26,"0","0","0","0","0","0","0","1",1,7,1,57575,"1","CVL","SPOT","NV FROTA",0,1,"SCANIA","FACCHINI",0,74087.79,27070.16,95.63,1.00222222222222,25.0611111111111,1,4
"0",26,"0","0","0","0","0","0","0","1",1,7,0,116453,"1","CVL","SPOT","NV FROTA",1,0,"DAF","FACCHINI",0,34939.66,23140.52,95.63,0.172777777777778,23.7386111111111,1,4
"0",26,"0","0","0","0","0","0","0","1",1,4,0,52190,"1","CVL","SPOT","NV FROTA",0,1,"SCANIA","FACCHINI",0,34939.66,23140.52,95.63,0.174166666666667,25.7488888888889,0,4
"1",26,"0","1","0","0","0","0","0","1",1,5,0,469231,"1","CVL","SPOT","NV FROTA",6,5,"DAF","FACCHINI",0,73667.64,29330.6,95.63,0.936666666666667,21.1152777777778,0,4
"1",26,"0","0","0","0","0","0","0","1",2,31,0,220520,"1","CTA","CROSS","NV FROTA",3,5,"SCANIA","FACCHINI",0,40938.94,37618,41.83,0.948055555555556,0.475833333333333,1,10
"1",26,"0","0","0","0","0","0","0","0",1,25,0,429372,"1","CTA","CROSS","NV FROTA",3,2,"SCANIA","FACCHINI",0,47912.13,34931,41.83,0.555,0.825833333333333,1,10
"0",26,"0","0","0","0","0","0","0","1",2,31,0,220520,"1","CTA","CROSS","NV FROTA",3,5,"SCANIA","FACCHINI",0,38014.73,34931,41.83,2.29027777777778,0.743611111111111,1,10
"1",26,"0","0","0","0","0","0","0","1",1,25,0,429372,"1","CTA","CROSS","NV FROTA",3,2,"SCANIA","FACCHINI",0,74686.56,30000,25.58,0.0563888888888889,8.06027777777778,1,1
"1",28,"0","0","0","0","1","0","0","0",2,31,0,220520,"1","CTA","CROSS","NV FROTA",3,5,"SCANIA","FACCHINI",0,189580.88,30369.92,50.41,0.246944444444444,1.71861111111111,1,10
"1",28,"0","0","0","0","0","0","0","1",2,31,0,220520,"1","CTA","CROSS","NV FROTA",3,5,"SCANIA","FACCHINI",0,37436,17584,50.41,1.51361111111111,1.15638888888889,1,10
"1",27.289,"0","0","0","0","0","0","0","1",2,23,0,81811,"1","PG","CROSS","NV FROTA",0,5,"SCANIA","FACCHINI",0,131275.09,29813.95,113.73,1.25333333333333,10.2822222222222,4,8
"1",26,"0","0","0","0","0","0","0","1",1,15,1,484334,"1","MGA","CROSS","NV FROTA",5,3,"MERCEDES-BENZ","FACCHINI",0,38482.86,34806.2,95.63,0.206111111111111,1.91361111111111,3,4
